row,dataset,old_var,new_var,text
1359,2023_cohort,Q27_3,CONNECTION_social_days_coworkers_and_classmates_p7d,"In the PAST SEVEN DAYS, how many days did you spend at least 5 minutes socializing with people from the following groups? - Coworkers or Classmates"
1360,2023_cohort,Q27_4,CONNECTION_social_days_neighbours_p7d,"In the PAST SEVEN DAYS, how many days did you spend at least 5 minutes socializing with people from the following groups? - Neighbours"
1361,2023_cohort,Q105_1,CONNECTION_social_time_family_p7d,"In the PAST SEVEN DAYS, how many hours in total did you spend socializing with others from the following groups? - Family Members"
1362,2023_cohort,Q105_2,CONNECTION_social_time_friends_p7d,"In the PAST SEVEN DAYS, how many hours in total did you spend socializing with others from the following groups? - Friends"
1363,2023_cohort,Q105_3,CONNECTION_social_time_coworkers_and_classmates_p7d,"In the PAST SEVEN DAYS, how many hours in total did you spend socializing with others from the following groups? - Coworkers or Classmates"
1364,2023_cohort,Q105_4,CONNECTION_social_time_neighbours_p7d,"In the PAST SEVEN DAYS, how many hours in total did you spend socializing with others from the following groups? - Neighbours"
1365,2023_cohort,Q41,GEO_housing_household_size,How many people do you live with at least 50% of the time? Note: We consider you to be living with another person if you use the same kitchen and spend at least 50% of your time with them.
1366,2023_cohort,Q25_1,CONNECTION_social_num_family_p7d,"In the PAST SEVEN DAYS, how many people from each of the following groups did you spend at least 5 minutes socializing with? - Family Members"
1367,2023_cohort,Q25_2,CONNECTION_social_num_friends_p7d,"In the PAST SEVEN DAYS, how many people from each of the following groups did you spend at least 5 minutes socializing with? - Friends"
1368,2023_cohort,Q25_3,CONNECTION_social_num_coworkers_and_classmates_p7d,"In the PAST SEVEN DAYS, how many people from each of the following groups did you spend at least 5 minutes socializing with? - Coworkers or Classmates"
1369,2023_cohort,Q25_4,CONNECTION_social_num_neighbours_p7d,"In the PAST SEVEN DAYS, how many people from each of the following groups did you spend at least 5 minutes socializing with? - Neighbours"
1370,2023_cohort,Q29_1,CONNECTION_preference_time_family,How much time per week would you like to spend socializing with others from the following groups? - Family Members
1371,2023_cohort,Q29_2,CONNECTION_preference_time_friends,How much time per week would you like to spend socializing with others from the following groups? - Friends
1372,2023_cohort,Q29_3,CONNECTION_preference_time_coworkers_classmates,How much time per week would you like to spend socializing with others from the following groups? - Coworkers or Classmates
1373,2023_cohort,Q29_4,CONNECTION_preference_time_neighbours,How much time per week would you like to spend socializing with others from the following groups? - Neighbours
1374,2023_cohort,Q168,DEMO_caregiver_others,"Do you provide care for, look after, or give special help to anyone who is sick, disabled, or elderly?"
1375,2023_cohort,Q169,DEMO_caregiver_dependents,"Do you provide care for, look after, or give special help to any children or dependents?"
1376,2023_cohort,Q170,DEMO_caregiver_paid_hours,How many hours per week of care do you provide to other individuals in a PAID capacity?
1377,2023_cohort,Q176,DEMO_caregiver_paid_years,For how many years have you provided care to someone in an PAID capacity?
1378,2023_cohort,Q172,DEMO_caregiver_unpaid_hours,How many hours per week of care do you provide to other individuals in an UNPAID capacity?
1379,2023_cohort,Q175,DEMO_caregiver_unpaid_years,For how many years have you provided care to someone in an UNPAID capacity?
1380,2023_cohort,Q17_1,LONELY_ucla_loneliness_scale_companionship,Indicate how often each of the statements below is descriptive of you. - How often do you feel that you lack companionship?
1381,2023_cohort,Q17_2,LONELY_ucla_loneliness_scale_left_out,Indicate how often each of the statements below is descriptive of you. - How often do you feel left out?
1382,2023_cohort,Q17_3,LONELY_ucla_loneliness_scale_isolated,Indicate how often each of the statements below is descriptive of you. - How often do you feel isolated from others?
1383,2023_cohort,Q57_1,LONELY_dejong_emotional_social_loneliness_scale_emptiness,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - I experience a general sense of emptiness"
1384,2023_cohort,Q57_2,LONELY_dejong_emotional_social_loneliness_scale_rely,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - There are plenty of people I can rely on when I have problems"
1385,2023_cohort,Q57_3,LONELY_dejong_emotional_social_loneliness_scale_trust,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - There are many people I can trust completely"
1386,2023_cohort,Q57_4,LONELY_dejong_emotional_social_loneliness_scale_close,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - There are enough people I feel close to"
1387,2023_cohort,Q57_5,LONELY_dejong_emotional_social_loneliness_scale_miss,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - I miss having people around"
1388,2023_cohort,Q57_6,LONELY_dejong_emotional_social_loneliness_scale_rejected,"Please indicate for each of the statements, the extent to which they apply to your situation, the way you feel now. - I often feel rejected"
1389,2023_cohort,Q161_1,PSYCH_relational_needs_satisfaction_scale_7pt_similar_life_experience,"Please rate your level of agreement with each of the following statements: - My social circle consists of people who share a similar life experience to me (e.g., a hobby, a profession, belonging to the same group or online forum)."
1390,2023_cohort,Q161_2,PSYCH_relational_needs_satisfaction_scale_7pt_no_need_to_hide,Please rate your level of agreement with each of the following statements: - I hardly have to hide anything in the company of people close to me.
1391,2023_cohort,Q161_3,PSYCH_relational_needs_satisfaction_scale_7pt_stable_protective_person,"Please rate your level of agreement with each of the following statements: - I have a strong, stable and protective person in my life, whom I can rely on."
1392,2023_cohort,Q161_4,PSYCH_relational_needs_satisfaction_scale_7pt_capable_helper,Please rate your level of agreement with each of the following statements: - I know a capable individual who would help me if I found myself in trouble.
1393,2023_cohort,Q161_5,PSYCH_relational_needs_satisfaction_scale_7pt_similar_experience_people,Please rate your level of agreement with each of the following statements: - I know people who experience some things similarly to me.
1394,2023_cohort,Q161_6,PSYCH_relational_needs_satisfaction_scale_7pt_advice_taken_seriously,Please rate your level of agreement with each of the following statements: - Others often take my advice to heart.
1395,2023_cohort,Q161_7,PSYCH_relational_needs_satisfaction_scale_7pt_help_without_asking,Please rate your level of agreement with each of the following statements: - Other people often help me even if I do not specifically ask them to.
1396,2023_cohort,Q161_8,PSYCH_relational_needs_satisfaction_scale_7pt_similar_worldview_people,Please rate your level of agreement with each of the following statements: - I know people with a world-view similar to mine.
1397,2023_cohort,Q161_9,PSYCH_relational_needs_satisfaction_scale_7pt_nice_surprises_from_others,Please rate your level of agreement with each of the following statements: - Other people sometimes surprise me in a nice way.
1398,2023_cohort,Q161_10,PSYCH_relational_needs_satisfaction_scale_7pt_unasked_favors,Please rate your level of agreement with each of the following statements: - People close to me would sometimes do things for me without me having to ask.
1399,2023_cohort,Q161_11,PSYCH_relational_needs_satisfaction_scale_7pt_freedom_to_show_feelings,Please rate your level of agreement with each of the following statements: - I feel free to show my feelings to others and speak my mind because I know they accept me for who I am.
1400,2023_cohort,Q161_12,PSYCH_relational_needs_satisfaction_scale_7pt_no_pretend_with_important_people,Please rate your level of agreement with each of the following statements: - I do not have to pretend with people who are important to me.
1401,2023_cohort,Q161_13,PSYCH_relational_needs_satisfaction_scale_7pt_encouraging_person_present,"Please rate your level of agreement with each of the following statements: - I have at least one person in my life who encourages me, protects me or provides me with the information I need."
1402,2023_cohort,Q161_14,PSYCH_relational_needs_satisfaction_scale_7pt_share_similar_experiences,Please rate your level of agreement with each of the following statements: - There are people in my life with whom I share similar experiences.
1403,2023_cohort,Q161_15,PSYCH_relational_needs_satisfaction_scale_7pt_influence_on_others,Please rate your level of agreement with each of the following statements: - I feel that I have an influence on others.
1404,2023_cohort,Q161_16,PSYCH_relational_needs_satisfaction_scale_7pt_true_self_without_rejection,Please rate your level of agreement with each of the following statements: - I can show my true self to people who are important to me without fear of rejection.
1405,2023_cohort,Q161_17,PSYCH_relational_needs_satisfaction_scale_7pt_support_in_trouble,"Please rate your level of agreement with each of the following statements: - In times of trouble, I have someone who stands by me and who is strong enough to handle my problems."
1406,2023_cohort,Q161_18,PSYCH_relational_needs_satisfaction_scale_7pt_no_nice_surprises,Please rate your level of agreement with each of the following statements: - No-one ever prepares a nice surprise for me.
1407,2023_cohort,Q161_19,PSYCH_relational_needs_satisfaction_scale_7pt_suggestions_followed,Please rate your level of agreement with each of the following statements: - I have noticed that other people sometimes follow my suggestions.
1408,2023_cohort,Q161_20,PSYCH_relational_needs_satisfaction_scale_7pt_opinion_asked_often,Please rate your level of agreement with each of the following statements: - Other people often ask about my opinion on a certain topic.
1409,2023_cohort,Q164,CONNECTINO_last_social_interaction,When did you last have a social interaction?
1410,2023_cohort,Q165,CONNECTION_meaningful_social_interactions_last,When did you last have a MEANINGFUL social interaction?
1411,2023_cohort,Q162_1,PSYCH_ubc_state_social_connection_scale_feel_distant_from_people,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel distant from people.
1412,2023_cohort,Q162_2,PSYCH_ubc_state_social_connection_scale_dont_feel_related_to_most,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I don't feel related to most people.
1413,2023_cohort,Q162_3,PSYCH_ubc_state_social_connection_scale_feel_like_outsider,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel like an outsider.
1414,2023_cohort,Q162_4,PSYCH_ubc_state_social_connection_scale_can_connect_with_others,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel like I am able to connect with other people.
1415,2023_cohort,Q162_5,PSYCH_ubc_state_social_connection_scale_disconnected_from_world,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel disconnected from the world around me.
1416,2023_cohort,Q162_6,PSYCH_ubc_state_social_connection_scale_feel_close_to_people,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel close to people.
1417,2023_cohort,Q162_7,PSYCH_ubc_state_social_connection_scale_see_people_friendly_approachable,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I see people as friendly and approachable.
1418,2023_cohort,Q162_8,PSYCH_ubc_state_social_connection_scale_feel_accepted_by_others,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel accepted by others.
1419,2023_cohort,Q162_9,PSYCH_ubc_state_social_connection_scale_sense_of_belonging,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I have a sense of belonging.
1420,2023_cohort,Q162_10,PSYCH_ubc_state_social_connection_scale_strong_bond_with_others,Please think about how you are feeling RIGHT NOW. To what extent do each of the following statements describe how you feel? - I feel a strong bond with other people.
1421,2023_cohort,Q188 - NTB_1,PSYCH_need_to_belong_scale_if_not_accepted_dont_bother,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - If other people don™t seem to accept meš I don™t let it bother me."
1422,2023_cohort,Q188 - NTB_2,PSYCH_need_to_belong_scale_try_not_to_be_rejected,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I try hard not to do things that will make other people avoid or reject me."
1423,2023_cohort,Q188 - NTB_3,PSYCH_need_to_belong_scale_seldom_worry_about_care,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I seldom worry about whether other people care about me."
1424,2023_cohort,Q188 - NTB_4,PSYCH_need_to_belong_scale_need_people_in_need,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I need to feel that there are people I can turn to in times of need"
1425,2023_cohort,Q188 - NTB_5,PSYCH_need_to_belong_scale_want_acceptance,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I want other people to accept me."
1426,2023_cohort,Q188 - NTB_6,PSYCH_need_to_belong_scale_dislike_being_alone,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I do not like being alone."
1427,2023_cohort,Q188 - NTB_7,PSYCH_need_to_belong_scale_being_apart_from_friends_okay,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - Being apart from my friends for long periods of time does not bother me."
1428,2023_cohort,Q188 - NTB_8,PSYCH_need_to_belong_scale_strong_need_to_belong,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I have a strong need to belong."
1429,2023_cohort,Q188 - NTB_9,PSYCH_need_to_belong_scale_bothered_when_not_included,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - It bothers me a great deal when I am not included in other people's plans."
1430,2023_cohort,Q188 - NTB_10,PSYCH_need_to_belong_scale_easily_hurt_by_non_acceptance,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - My feelings are easily hurt when I feel that others do not accept me."
1431,2023_cohort,Q189 - RNSS_1,PSYCH_relational_needs_satisfaction_scale_5pt_similar_life_experience,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - My social circle consists of people who share a similar life experience to me (e.g. a hobby, a profession, belonging to the same group or online forum)."
1432,2023_cohort,Q189 - RNSS_2,PSYCH_relational_needs_satisfaction_scale_5pt_no_need_to_hide,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I hardly have to hide anything in the company of people close to me."
1433,2023_cohort,Q189 - RNSS_3,PSYCH_relational_needs_satisfaction_scale_5pt_stable_protective_person,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I have a strong, stable and protective person in my life, whom I can rely on."
1434,2023_cohort,Q189 - RNSS_4,PSYCH_relational_needs_satisfaction_scale_5pt_capable_helper,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I know a capable individual who would help me if I found myself in trouble."
1435,2023_cohort,Q189 - RNSS_5,PSYCH_relational_needs_satisfaction_scale_5pt_similar_experience_people,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I know people who experience some things similarly to me."
1436,2023_cohort,Q189 - RNSS_6,PSYCH_relational_needs_satisfaction_scale_5pt_advice_taken_seriously,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - Others often take my advice to heart."
1437,2023_cohort,Q189 - RNSS_7,PSYCH_relational_needs_satisfaction_scale_5pt_help_without_asking,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - Other people often help me even if I do not specifically ask them to."
1438,2023_cohort,Q189 - RNSS_8,PSYCH_relational_needs_satisfaction_scale_5pt_similar_worldview_people,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I know people with a world-view similar to mine."
1439,2023_cohort,Q189 - RNSS_9,PSYCH_relational_needs_satisfaction_scale_5pt_nice_surprises_from_others,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - Other people sometimes surprise me in a nice way."
1440,2023_cohort,Q189 - RNSS_10,PSYCH_relational_needs_satisfaction_scale_5pt_unasked_favors,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - People close to me would sometimes do things for me without me having to ask."
1441,2023_cohort,Q189 - RNSS_11,PSYCH_relational_needs_satisfaction_scale_5pt_freedom_to_show_feelings,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I feel free to show my feelings to others and speak my mind, because I know they accept me for who I am."
1442,2023_cohort,Q189 - RNSS_12,PSYCH_relational_needs_satisfaction_scale_5pt_no_pretend_with_important_people,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I do not have to pretend with people who are important to me."
1443,2023_cohort,Q189 - RNSS_13,PSYCH_relational_needs_satisfaction_scale_5pt_encouraging_person_present,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I have at least one person in my life who encourages me, protects me or provides me with the information I need."
1444,2023_cohort,Q189 - RNSS_14,PSYCH_relational_needs_satisfaction_scale_5pt_share_similar_experiences,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - There are people in my life with whom I share similar experiences."
1445,2023_cohort,Q189 - RNSS_15,PSYCH_relational_needs_satisfaction_scale_5pt_influence_on_others,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I feel that I have an influence on others."
1446,2023_cohort,Q189 - RNSS_16,PSYCH_relational_needs_satisfaction_scale_5pt_true_self_without_rejection,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I can show my true self to people who are important to me without fear of rejection."
1447,2023_cohort,Q189 - RNSS_17,PSYCH_relational_needs_satisfaction_scale_5pt_support_in_trouble,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - In times of trouble, I have someone who stands by me and who is strong enough to handle my problems."
1448,2023_cohort,Q189 - RNSS_18,PSYCH_relational_needs_satisfaction_scale_5pt_no_nice_surprises,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - No-one ever prepares a nice surprise for me."
1449,2023_cohort,Q189 - RNSS_19,PSYCH_relational_needs_satisfaction_scale_5pt_suggestions_followed,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - I have noticed that other people sometimes follow my suggestions."
1450,2023_cohort,Q189 - RNSS_20,PSYCH_relational_needs_satisfaction_scale_5pt_opinion_asked_often,"For each of the statements below, indicate the degree to which you agree or disagree with the statement: - Other people often ask about my opinion on a certain topic."
1451,2023_cohort,Q45,LONELY_direct,"During the PAST WEEK, have you felt lonely "
1452,2023_cohort,Q46,LONELY_phenotype,Most people feel lonely at least some of the time. Others experience consistently strong feelings of loneliness. Which of the options below BEST describe your experience with loneliness?
1453,2023_cohort,Q190_1,LONELY_lifecourse_5to12,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Ages 5 to 12 (Elementary school aged)"
1454,2023_cohort,Q190_2,LONELY_lifecourse_13to18,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Ages 13 to 18 (High school aged)"
1455,2023_cohort,Q190_3,LONELY_lifecourse_19to24,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Ages 19 to 24 (Emerging adults)"
1456,2023_cohort,Q190_4,LONELY_lifecourse_25to30,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Ages 25 to 30 (Young adults)"
1457,2023_cohort,Q190_5,LONELY_lifecourse_30s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 30's"
1458,2023_cohort,Q190_6,LONELY_lifecourse_40s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 40's"
1459,2023_cohort,Q190_7,LONELY_lifecourse_50s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 50's"
1460,2023_cohort,Q190_8,LONELY_lifecourse_60s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 60's"
1461,2023_cohort,Q190_9,LONELY_lifecourse_70s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 70's"
1462,2023_cohort,Q190_10,LONELY_lifecourse_80s,"Experiences of loneliness can change over your life. Generally speaking, how often would you say you have been lonely during each of the times listed below: - Your 80's"
1463,2023_cohort,Q49,LONELY_change_pre_covid,"Comparing how you feel now to how you felt before the COVID-19 Pandemic, how would you describe the intensity of your loneliness?"
1464,2023_cohort,Q141,LONELY_comparison_others,How would you describe your loneliness compared to others?
1465,2023_cohort,Q50,LONELY_others_aware,"Generally speaking, do you think others are aware of the extent to which you feel lonely or connected?"
1466,2023_cohort,Q56_1,PSYCH_zimet_multidimensional_social_support_scale_need,Please respond to the following items using the scale provided - There is a special person who is around when I am in need.
1467,2023_cohort,Q56_2,PSYCH_zimet_multidimensional_social_support_scale_joys,Please respond to the following items using the scale provided - There is a special person with whom I can share my joys and sorrows
1468,2023_cohort,Q56_3,PSYCH_zimet_multidimensional_social_support_scale_positive_not_scored,"Please respond to the following items using the scale provided - There is a person who regularly makes me laugh, feel positive about myself"
1469,2023_cohort,Q56_4,PSYCH_zimet_multidimensional_social_support_scale_gets_me_not_scored,Please respond to the following items using the scale provided - There is a person who really understands me on a deep level / gets me
1470,2023_cohort,Q56_5,PSYCH_zimet_multidimensional_social_support_scale_family_helps,Please respond to the following items using the scale provided - My family really tries to help me
1471,2023_cohort,Q56_6,PSYCH_zimet_multidimensional_social_support_scale_family_emotional,Please respond to the following items using the scale provided - I get the emotional help and support I need from my family
1472,2023_cohort,Q56_7,PSYCH_zimet_multidimensional_social_support_scale_comfort,Please respond to the following items using the scale provided - I have a special person who is a real source of comfort to me
1473,2023_cohort,Q56_8,PSYCH_zimet_multidimensional_social_support_scale_help,Please respond to the following items using the scale provided - My friends really try to help me.
1474,2023_cohort,Q56_9,PSYCH_zimet_multidimensional_social_support_scale_go_wrong,Please respond to the following items using the scale provided - I can count on my friends when things go wrong
1475,2023_cohort,Q56_10,PSYCH_zimet_multidimensional_social_support_scale_problems_family,Please respond to the following items using the scale provided - I can talk about my problems with my family
1476,2023_cohort,Q56_11,PSYCH_zimet_multidimensional_social_support_scale_problems_friends,Please respond to the following items using the scale provided - I can talk about my problems with my friends
1477,2023_cohort,Q56_12,PSYCH_zimet_multidimensional_social_support_scale_sorrows,Please respond to the following items using the scale provided - I have friends or family members with whom I can share my joys and sorrows
1478,2023_cohort,Q56_13,PSYCH_zimet_multidimensional_social_support_scale_feelings,Please respond to the following items using the scale provided - There is a special person in my life who cares about my feelings
1479,2023_cohort,Q56_14,PSYCH_zimet_multidimensional_social_support_scale_decisions,Please respond to the following items using the scale provided - My friends and family are willing to help me make decisions
1480,2023_cohort,Q58_1,LONELY_existential_loneliness_scale_outlook,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - I usually feel like people share my outlook on life.
1481,2023_cohort,Q58_2,LONELY_existential_loneliness_scale_reactions,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - I often have the same reactions to things that other people around me do.
1482,2023_cohort,Q58_3,LONELY_existential_loneliness_scale_environment,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - People around me tend to react to things in our environment the same way I do.
1483,2023_cohort,Q58_4,LONELY_existential_loneliness_scale_share,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - People do NOT often share my perspective.
1484,2023_cohort,Q58_5,LONELY_existential_loneliness_scale_understand,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - Other people usually do NOT understand my experiences.
1485,2023_cohort,Q58_6,LONELY_existential_loneliness_scale_same_take,Please use the following scale to rate the extent to which you agree or disagree with each of the following statements IN GENERAL. - People often have the same œtake or perspective on things that I do.
1486,2023_cohort,Q60,WELLNESS_self_rated_physical_health,"At the present time, would you say your PHYSICAL HEALTH is:"
1487,2023_cohort,Q61,WELLNESS_self_rated_mental_health,"At the present time, would you say your MENTAL HEALTH is:"
1488,2023_cohort,Q23_1,WELLNESS_malach_pines_burnout_measure_tired,"When you think about your life overall, how often do you feel the following? - Tired"
1489,2023_cohort,Q23_2,WELLNESS_malach_pines_burnout_measure_disappointed,"When you think about your life overall, how often do you feel the following? - Disappointed with people"
1490,2023_cohort,Q23_3,WELLNESS_malach_pines_burnout_measure_hopeless,"When you think about your life overall, how often do you feel the following? - Hopeless"
1491,2023_cohort,Q23_4,WELLNESS_malach_pines_burnout_measure_trapped,"When you think about your life overall, how often do you feel the following? - Trapped"
1492,2023_cohort,Q23_5,WELLNESS_malach_pines_burnout_measure_helpless,"When you think about your life overall, how often do you feel the following? - Helpless"
1493,2023_cohort,Q23_6,WELLNESS_malach_pines_burnout_measure_depressed,"When you think about your life overall, how often do you feel the following? - Depressed"
1494,2023_cohort,Q23_7,WELLNESS_malach_pines_burnout_measure_sick,"When you think about your life overall, how often do you feel the following? - Physically weak or sickly"
1495,2023_cohort,Q23_8,WELLNESS_malach_pines_burnout_measure_worthless,"When you think about your life overall, how often do you feel the following? - Worthless or like a failure"
1496,2023_cohort,Q23_9,WELLNESS_malach_pines_burnout_measure_difficulty_sleeping,"When you think about your life overall, how often do you feel the following? - Difficulties sleeping"
1497,2023_cohort,Q23_10,WELLNESS_malach_pines_burnout_measure_had_it,"When you think about your life overall, how often do you feel the following? - I've had it"
1498,2023_cohort,Q148,WELLNESS_life_satisfaction,"On a scale of 1 to 10, How do you feel about your life as a whole right now?"
1499,2023_cohort,Q62,WELLNESS_subjective_happiness_scale_happy,"In general, I consider myself:"
1500,2023_cohort,Q124,WELLNESS_subjective_happiness_scale_peers,"Compared with most of my peers, I consider myself:"
1501,2023_cohort,Q125,WELLNESS_subjective_happiness_scale_always_happy,"Some people are generally very happy. They enjoy life regardless of what is going on, getting the most out of everything. To what extent does this characterization describe you?"
1502,2023_cohort,Q126,WELLNESS_subjective_happiness_scale_never_happy,"Some people are generally not very happy. Although they are not depressed, they never seem as happy as they might be. To what extent does this characterization describe you?"
1503,2023_cohort,Q66_1,WELLNESS_gad_anxious,"Over the PAST TWO WEEKS, how often - have you felt nervous, anxious or on edge?"
1504,2023_cohort,Q66_2,WELLNESS_gad_worry,"Over the PAST TWO WEEKS, how often - were you not able to stop worrying or control your worries?"
1505,2023_cohort,Q66_3,WELLNESS_phq_little_interest,"Over the PAST TWO WEEKS, how often - have you had little interest or pleasure in doing things?"
1506,2023_cohort,Q66_4,WELLNESS_phq_feeling_down,"Over the PAST TWO WEEKS, how often - were you feeling down, depressed or hopeless?"
1507,2023_cohort,Q12_1,COVID_prevention_distancing,To what extent are you currently following the COVID-19 prevention practices listed below? - Physically distance yourself by 2 metres from others
1508,2023_cohort,Q12_2,COVID_prevention_masks,To what extent are you currently following the COVID-19 prevention practices listed below? - Wear a mask in public
1509,2023_cohort,Q12_3,COVID_prevention_hand_washing,To what extent are you currently following the COVID-19 prevention practices listed below? - Wash your hands often
1510,2023_cohort,Q12_4,COVID_prevention_reduce_people,To what extent are you currently following the COVID-19 prevention practices listed below? - Reduce the number of people you interact with
1511,2023_cohort,Q12_5,COVID_prevention_avoid_trips,To what extent are you currently following the COVID-19 prevention practices listed below? - Avoid non-essential trips in the community
1512,2023_cohort,Q12_6,COVID_prevention_household,To what extent are you currently following the COVID-19 prevention practices listed below? - Socialize indoors only with people in your immediate household
1513,2023_cohort,Q13,COVID_vaccinated,Have you received a COVID-19 Vaccine?
1514,2023_cohort,Q301_1,WELLNESS_heart_disease_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Heart disease
1515,2023_cohort,Q301_2,WELLNESS_high_blood_pressure_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - High blood pressure
1516,2023_cohort,Q301_3,WELLNESS_lung_disease_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Lung disease
1517,2023_cohort,Q301_4,WELLNESS_diabetes_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Diabetes
1518,2023_cohort,Q301_5,WELLNESS_ulcer_stomach_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Ulcer or stomach disease
1519,2023_cohort,Q301_6,WELLNESS_kidney_disease_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Kidney disease
1520,2023_cohort,Q301_7,WELLNESS_liver_disease_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Liver disease
1521,2023_cohort,Q301_8,WELLNESS_anemia_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Anemia or other blood disease
1522,2023_cohort,Q301_9,WELLNESS_cancer_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Cancer
1523,2023_cohort,Q301_10,WELLNESS_depression_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Depression
1524,2023_cohort,Q301_11,WELLNESS_anxiety_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Anxiety
1525,2023_cohort,Q301_12,WELLNESS_osteoarthritis_diagnosis,"Have you ever been diagnosed with any of the following medical conditions? - Osteoarthritis, degenerative arthritis"
1526,2023_cohort,Q301_13,WELLNESS_backpain_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Back pain
1527,2023_cohort,Q301_14,WELLNESS_rheumatoid_arthritis_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Rheumatoid arthritis
1528,2023_cohort,Q301_15,WELLNESS_other_diagnosis,Have you ever been diagnosed with any of the following medical conditions? - Another medical problem not listed above (please specify)
1529,2023_cohort,Q301_15_TEXT,WELLNESS_other_diagnosis_open_text,Have you ever been diagnosed with any of the following medical conditions? - Another medical problem not listed above (please specify) - Text
1530,2023_cohort,Q302_1,WELLNESS_heart_disease_treatment,Have you recieved or are you recieving treatment for the medical conditions listed below? - Heart disease
